"game_code","period","frame","event","player_id","dplayer_id"
"2016-02-01-ORL-SAS",1,909,"POSS","202699","202695"
"2016-02-01-ORL-SAS",1,973,"DRIB","2564",NA
"2016-02-01-ORL-SAS",1,991,"DRIB","2564",NA
"2016-02-01-ORL-SAS",1,1010,"PASS","2564",NA
"2016-02-01-ORL-SAS",1,1019,"POSS","202695","203932"
"2016-02-01-ORL-SAS",1,1035,"DRIB","202695",NA
"2016-02-01-ORL-SAS",1,1051,"DRIB","202695",NA
"2016-02-01-ORL-SAS",1,1108,"PASS","202695",NA
"2016-02-01-ORL-SAS",1,1120,"POSS","200746","202696"
"2016-02-01-ORL-SAS",1,1196,"POSS","203932","2564"
"2016-02-01-ORL-SAS",1,1214,"PASS","203932",NA
"2016-02-01-ORL-SAS",1,1223,"POSS","203901","2225"
"2016-02-01-ORL-SAS",1,1240,"DRIB","203901",NA
"2016-02-01-ORL-SAS",1,1258,"DRIB","203901",NA
"2016-02-01-ORL-SAS",1,1281,"DRIB","203901",NA
"2016-02-01-ORL-SAS",1,1303,"DRIB","203901",NA
"2016-02-01-ORL-SAS",1,1313,"DRIB","203901",NA
"2016-02-01-ORL-SAS",1,1326,"PASS","203901",NA
"2016-02-01-ORL-SAS",1,1335,"POSS","203932","2564"
"2016-02-01-ORL-SAS",1,1361,"DRIB","203932",NA
"2016-02-01-ORL-SAS",1,1376,"DRIB","203932",NA
"2016-02-01-ORL-SAS",1,1386,"PASS","203932",NA
"2016-02-01-ORL-SAS",1,1388,"POSS","203506","201980"
"2016-02-01-ORL-SAS",1,1397,"DRIB","203506",NA
"2016-02-01-ORL-SAS",1,1411,"DRIB","203506",NA
